1
# Item id	Item name	Value
10924	guilty sprout	1
10925	mother's necklace	1
10926	trampled ticket stub	1
10927	savings bond	4
10955	autumn leaf	2
10956	AutumnFest ale	1
10959	autumn-spice donut	1
10960	autumn dollar	4
10962	autumn breeze	1
10963	autumn years wisdom	1
10964	familiar-in-the-middle wrapper	5
10967	Yeast of Boris	4
10968	St. Sneaky Pete's Whey	3
10969	Vegetable of Jarlsberg	3
10979	Recipe of Before Yore: ratatouille de Jarlsberg	1
10980	Recipe of Before Yore: Jarlsberg's vegetable soup	1
10981	Recipe of Before Yore: roasted vegetable of J.	1
10982	Recipe of Before Yore: St. Pete's sneaky smoothie	1
10983	Recipe of Before Yore: Pete's wily whey bar	1
10984	Recipe of Before Yore: Pete's rich ricotta	1
10985	Recipe of Before Yore: Boris's beer	1
10986	Recipe of Before Yore: honey bun of Boris	1
10987	Recipe of Before Yore: Boris's bread	1
10993	Recipe of Before Yore: Calzone of Legend	1
10994	Recipe of Before Yore: Pizza of Legend	1
10995	Recipe of Before Yore: roasted vegetable focaccia	1
10996	Recipe of Before Yore: plain calzone	1
10997	Recipe of Before Yore: baked veggie ricotta	1
10998	cookbookbat book	1
10999	Recipe of Before Yore: Deep Dish of Legend	1
11005	imported taffy	1
11007	booze bindle	2
11010	swamp haunch	1
11027	extra-hard jawbreaker	1
11035	chiffon lemon	1
11036	chocomotive	5
11037	freightcake	5
11038	cabooze	4
11086	overloaded Yule battery	1
11101	groveling gravel	5
11102	fruity pebble	3
11103	lodestone	4
11104	milestone	3
11105	bolder boulder	2
11106	molehill mountain	4
11107	whet stone	4
11108	hard rock	3
11109	strange stalagmite	4
11110	chocolate covered ping-pong ball	3
11112	pixel bread	1
11113	pixel whiskey	1
11118	electric mushroom	4
11119	five-fingered fern resin	5
11120	super good fruit	3
11121	energized spores	1
11122	big hot pepper	1
11123	out-of-work circus flea	1
11124	extra-grubby grub	1
11125	fire ant pheromones	1
11126	flapper fly	4
11127	shot of wasp venom	1
11128	filled mosquito	1
11129	shim of shame shale	2
11130	pebble of proud pyrite	4
11131	pile of gritty sand	3
11132	hollow rock	2
11133	angry agate	3
11134	lump of loyal latite	4
11135	shadow sausage	3
11136	shadow skin	1
11137	shadow flame	3
11138	shadow bread	2
11139	shadow ice	4
11140	shadow fluid	2
11141	shadow glass	4
11142	shadow brick	4
11143	shadow sinew	3
11144	shadow venom	3
11145	shadow nectar	3
11146	shadow stick	4
11194	dedigitizer schematic: cyburger	5
11198	dedigitizer schematic: cybeer	5
11224	dedigitizer schematic: psilocyber mushroom	3
11258	"I survived Y2K" T-Shirt	2
11259	Letter from Carrie Bradshaw	3
11260	pro skateboard	3
11261	Mr. Accessaturday	3
11262	Meat Butler	4
11263	Loathing Idol Microphone	4
11264	Charter: Nellyville	4
11265	Manual of Secret Door Detection	4
11266	Flash Liquidizer Ultra Dousing Accessory	3
11267	Amulet of Perpetual Darkness	3
11268	Giant black monolith	4
11269	Crimbo cookie sheet	4
11270	Spooky VHS Tape	4
11271	scroll of minor invulnerability	1
11272	Lapis Lazuli	1
11273	Eye Agate	1
11274	Azurite	1
11275	Arrow (+1)	1
11276	scroll of protection from lycanthropes	1
11277	Loathing Idol Microphone (75% charged)	4
11278	Loathing Idol Microphone (50% charged)	3
11279	Loathing Idol Microphone (25% charged)	3
11282	Sexy Cosmo	2
11283	Souvenir Chopsticks	4
11284	red-soled high heels	1
11285	cyburger	5
11286	ncle leg	2
11287	rutabuga bag	2
11288	mesquito proboscis	3
11289	senate fly thorax	2
11290	bug juice	1
11291	spider leg	4
11292	beetle antenna	2
11293	mantis skull	2
11294	chitin powder	2
11295	daddy shortlegs leg	3
11296	birdybug antenna	1
11297	kilopede skull	2
11298	haemolymphnode	1
11299	chitin powder paste	2
11301	claw-held flag	1
11302	souvenir flag	5
11307	watermelon	3
11308	watermelon seed	3
11309	water balloon	3
11310	thriftshop coupon	5
11311	waffle	4
11312	fixodent	2
11313	cat o' nine teeth	5
11314	tooth cap	5
11315	toothy trousers	4
11316	banana split	3
11317	handful of toilet paper	2
11318	Mrs. Rush	1
11320	bottle of Cabernet Sauvignon	2
11328	concentrated cooking	1
11329	ancient meat	2
11330	sparkling orb	1
11331	hardening cream	1
11332	pool shark hair oil	1
11336	LED candle	1
11337	map to a candy-rich block	4
11338	sampler size toothpaste	1
11344	autumnic bomb	3
11345	forest canopy bed	1
11346	day shortener	5
11347	extra time	5
11348	autumnal aegis	3
11349	distilled resin	3
11351	lit leaf lasso	1
11352	tied-up flaming leaflet	3
11353	tied-up flaming monstera	5
11354	tied-up leaviathan	5
11361	autumnic balm	4
11362	coping juice	4
11365	Elf Guard patrol cap	3
11366	Elf Guard hotpants	3
11367	Crimbuccaneer tricorn	3
11368	Crimbuccaneer breeches	3
11377	portable housekeeping robot	5
11378	pickled bread	5
11379	salted mutton	5
11380	corned beet	5
11395	peppermint donut	2
11396	Elf Guard insignia (private)	2
11397	Crimbuccaneer fledges (mint)	2
11479	rigging knot	1
11502	military candy cane	1
11503	groggipop	1
11511	moss floss	1
11519	adobe brittle	1
11527	crepe paper peanut candy	3
11535	petrified wood wafer praline	1
11536	cybeer	5
11537	ICEbox	3
11538	wired underwear	5
11539	encrypted shuriken	5
11547	ultra-soft ferns	1
11548	crunchy brush	1
11573	yam	4
11574	yam martini	4
11575	sweet potato o' mine	4
11576	Southern yam	4
11577	sweet potato punch	4
11578	Mayam spinach	2
11579	yam and swiss	2
11583	stuffed yam stinkbomb	4
11585	thanksgiving bomb	1
11587	yam slider	2
11588	yam mayo	2
11589	yam burrito	3
11590	visual packet sniffer	5
11592	aviator goggles	1
11594	mini kiwi	3
11595	mini kiwi bikini	4
11596	mini kiwitini	3
11597	mini kiwi invisible dirigible	4
11598	mini kiwi aioli	4
11599	mini kiwi silicon tiepin	4
11600	mini kiwi tipi	3
11601	mini kiwi digitized cookies	4
11602	mini kiwi intoxicating spirits	3
11603	mini kiwi antimilitaristic hippy petition	4
11604	mini kiwi illicit antibiotic	3
11605	mini kiwi whipping stick	5
11606	mini kiwi icepick	4
11607	mini kiwi-flavored aspirin-injecting lipstick	3
11627	extra ooze	3
11628	extra DNA	2
11638	bodyguard badge	2
11645	Mmm-brr! brand mouthwash	4
11660	tiny ember	2
11673	tie-dye headband	1
11674	whirled peas	4
11675	peaza	2
11676	peace shooter	1
11677	drenchrome 2.0	2
11678	Synapse Blaster	2
11680	quantum watch	2
11681	quantized familiar experience	4
11682	pea brittle	4
11683	peasco sour	3
11684	piece of cake	2
11685	handful of split pea soup	4
11692	pirrrate's currrse	3
11693	tankard of spiced rum	1
11694	tankard of spiced Goldschlepper	4
11695	packaged luxury garment	4
11699	harpoon	1
11700	chili powder cutlass	3
11701	cursed Aztec tamale	1
11702	jolly roger tattoo kit	5
11704	groggles	2
11706	anchor bomb	4
11707	silky pirate drawers	2
11708	profane eye patch	1
11722	coney haunch	3
11723	dark chocolate egg	3
11724	moai toai	3
11726	half-digested rat	2
11727	four-leaf potato sprout	3
11729	traumatic holiday memory	4
11730	Brandonian footlocker key	3
11731	military orb	3
11732	rum ball	2
11733	gravy skin	2
11734	gravyskin hat	4
11735	gravyskin buckler	4
11736	gravyskin skirt	4
11737	gravyskin pants	4
11738	crystallized pumpkin spice	4
11739	room scale green bean casserole	3
11740	fragile Christmas ornament	2
11741	ragged wool yarn	3
11744	LIDAR candle	2
11747	Easter grasshopper	3
11748	Irish eggnog	1
11749	canteen of jungle juice	2
11750	turchucken	4
11751	mechanically-mulled cider	2
11752	holiday trip around the world	4
11753	chocolate ostrich egg	2
11754	candied beef and cabbage	3
11755	candy rations	3
11756	double-candied yams	3
11757	Christmas ham	3
11758	holiday smorgasbord	4
11781	deviled candy egg	3
11788	1	1
11789	0	1
11790	eXpand	2
11791	brute force hammer	5
11792	datastick	1
11793	dedigitizer schematic: brute force hammer	4
11794	dedigitizer schematic: malware injector	5
11795	dedigitizer schematic: cybervisor	5
11796	dedigitizer schematic: digibritches	4
11797	dedigitizer schematic: cryptocloak	4
11798	dedigitizer schematic: zero-trust tanktop	4
11799	dedigitizer schematic: retro floppy disk	4
11800	dedigitizer schematic: pocket GPU	3
11801	dedigitizer schematic: trojan horseshoe	4
11802	dedigitizer schematic: familiar-in-the-middle	4
11804	retro floppy disk	5
11805	pocket GPU	5
11806	malware injector	5
11811	logic grenade	2
11812	psilocyber mushroom	4
11825	parity bit	3
11833	synthetic coffee	2
11834	iDrops	4
11849	heat particle	1
11850	cold sore	1
11851	stomach churner	1
11852	phantom brace	2
11853	foul cozy	4
11854	grim cellophane	2
11855	rift oculus	1
11856	sweaty egg	2
11857	carton of extra-sharp, rusty staples	3
11858	glover liners	1
11859	mosquito speakers	3
11862	scoop of pre-workout powder	1
11863	table tennis ball	2
11864	pint of Leprechaun Stout	1
11865	phosphor traces	2
11866	crafting plans	2
11868	spoon	4
11870	bar dart	1
11871	leprechaun antidepressant pill	1
11872	Heck ramen	1
11873	tiny burrito	1
11874	small beer brat	1
11875	tiny peach pie	1
11876	incredible mini-pizza	2
11877	Divine sidecar	1
11878	tangarita sidecar	1
11879	gimlet sidecar	1
11880	vodka stratocaster sidecar	1
11881	prussian cathouse sidecar	1
11882	Mon Tiki sidecar	1
11885	glob of wet paper	4
11886	spitball	4
11887	wet paper weights	5
11888	Three Sheets to the Wind	5
11889	pile of wet dates	5
11896	wet paper eye	4
11898	wet paper cup	5
11899	wet paperback	5
11903	jawwetter	2
11906	terrycloth turban	1
11907	jockey's hat	1
11908	sharpshooter's hat	1
11909	extra-tight skullcap	1
11910	sturdy pith helmet	1
11911	bishop's mitre	1
11912	tin foil hat	2
11913	construction hardhat	1
11914	imposing pilgrim's hat	1
11915	crown of thorns	1
11916	stylish bycocket	1
11923	cold exchanger	1
11924	Axis helmet	3
11925	Axis fatigues	2
11926	Axis suspenders	3
11937	Skeleton Wars rations	4
11938	skeleton war fuel can	3
11939	skeleton war grenade	3
11943	bone pacifier	1
11948	Life Goals Pamphlet	3
11952	mixed berry jelly	4
11953	toast with mixed berry jelly	4
11954	cup of sugar	3
11955	Susie's cupcake	4
11956	clock	4
11958	fancy old wine	1
11971	octopus ink bladder	2
11976	unblemished pearl	5
11977	dentadent	5
12044	blood thinner	2
12045	pheromone cocktail	2
12046	spinal tapas	2
12050	small peppermint-flavored sugar walking crook	2
12052	Smoking Pope	4
12053	prize turkey	5
12054	medicinal gruel	5
12055	full-sized pumpkin pie	4
12056	vodka cranberry sauce	3
12057	yammed candy	4
12058	treasure chestnut	3
12059	mulled butter rum	2
12060	cinnamon doubloon	5
12075	biblically accurate gumdrops	2
12083	Gehenna tattoo	1
12124	Steve Abrams' Holiday Sampler Beer	5
12126	bottle of prize-winning rum	5
12129	boiling bone marrow	3
12130	boiling cerebrospinal fluid	4
12131	boiling synovial fluid	3
12135	smoldering bone dust	2
12136	volatile bone bomb	1
12141	wing bone	2
12142	weak skeleton venom	2
12143	baked bone meal	1
12148	miniature sleigh	1
12154	messenger parrot egg	5
12155	buryable chest	5
12167	fireproof bonesaw	5
12168	vermiculite shield	5
12169	cursed ship's lantern	5
12170	heat-resistant harpoon pistol	5
12171	traditional gingerloaf	2
12172	Scotch and eggnog	2
12173	counterskeleton elixir	4
12177	wedge of prize-winning cheese	5
12178	gummi fingerbone	2
12186	dinosaur bone fragment	1
12187	ancient Pork Elf pottery shard	2
12188	2015 landfill detritus	3
12190	fossilized cow femur	3
12193	Pork Elf mouthwash	4
12194	Pork Elf deodorant	2
12195	Pork Elf toothpaste	2
12214	candy bone	3
12217	discarded hot dog	2
12218	most of a beer	5
12225	legendary noodles	3
12226	can of tuna	4
12227	alien salad	3
12228	ratbatatouille	4
12229	spicy onigiri	4
12230	haunted crudités	4
12231	sauced mutton	3
12232	hot honey ant	3
12233	tomb aspic	3
12234	later tots	3
12235	Frutti di Scatoletta	4
12236	Pesto alla Marziano	4
12237	Arrattabbattabiata	5
12238	Orzo di Riso	4
12239	Pasta Grimavera	4
12240	Linguini Ubriacapa	4
12241	Formica e Pepe	4
12242	Tubetto Gelatto	4
12243	Gnocci Domani	4
12246	second-hand synthetic sloth skin scabbard	4
