4
# effect id	name	image	descid	quality	attributes	default action
731	Smoky Third Eye	zomboeye.gif	5591b2d4198456fc6a9d584ad65542fc	good	none	hatter 10
732	Full Bottle in front of Me	wine.gif	7f7bf04b109cad766fa8994dc1a1062c	good	none	hatter 11
733	Thick-Skinned	balm.gif	3542fecc143611d7850447ee982c48a5	good	none	hatter 12|cargo effect Thick-Skinned
734	20-20 Second Sight	glasseye.gif	2158b56c85250de3ec8d3631092b47d1	good	none	hatter 13|cargo effect 20-20 Second Sight
735	Slimy Hands	glove.gif	d5030e0c82d9e372eb1cdf95446b9b0d	good	none	hatter 14|cargo effect Slimy Hands
736	Bottle in front of Me	missingwine.gif	96725b7d3308d6495e1b4fa49648f121	good	none	hatter 15
737	Fan-Cooled	palmfan.gif	4f824ddf25b79c18c1d55d4da9282b95	good	none	hatter 16
738	Ginger Snapped	dragonsnaps.gif	fd72b3fea9532eff99df7dabc76e7785	good	none	hatter 17
739	Egg on your Face	egg.gif	94c63fe46de6924eb623e8f1c5f86c95	good	none	hatter 18
740	Pockets of Fire	fire.gif	063e77cadd47be4f3fafdf59b20dbaf7	good	none	hatter 19
741	Weapon of Mass Destruction	csword.gif	bd9060b9f8b3bbdb886e324c369c81ac	good	none	hatter 20
742	Orchid Blood	troporchid.gif	7903f5c2c752c95411ec9887eabc558c	good	none	hatter 21
743	Dances with Tweedles	dance1.gif	15bdf07a543b55d176ef4c7dc7c8ddd0	good	none	hatter 22
744	Patched In	librarycard.gif	3ebf7251799ce3a1e5efecf754f1ea56	good	none	hatter 23
745	You Can Really Taste the Dormouse	dormouse.gif	87639937c57c2ab181a017d719e7d496	good	none	hatter 24
746	Turtle Titters	turtle.gif	9e65ef420fa82ab98bc6a0745bfd61a5	good	none	hatter 25
747	Cat Class, Cat Style	tigereye.gif	7e27f53d80222fbd7e07938e591b40be	good	none	hatter 26
748	Surreally Buff	strboost.gif	2e2ff53bcec1ce3fa0b0add058d9a38b	good	none	hatter 27
749	Quadrilled	lobster.gif	1aff1c8a4389fcaeed66502163c05f57	good	none	hatter 28
750	Coming Up Roses	rose.gif	64743357843a6e08d1299dc4157044a7	good	none	hatter 29|cargo effect Coming Up Roses
751	Oleaginous Soles	insoles.gif	ffc5606554ed13a40a62cdcbd63eb631	good	none	hatter 30
752	Grrrrrrreat!	milk.gif	b9be2b2f79923a03775bea5398ebcbd1	good	none	eat 1 Tiger-lily's milk
753	Powdered	powderdonut.gif	05f0c0ae4356266dfebc5f31c7a85170	good	none	eat 1 powdered donut
754	Oh Snap	dragonsnaps.gif	dcd3c00daf806f985a5387988dd06564	good	none	eat 1 dragon snaps
755	Towering Strength	chessrook.gif	e207377e9fe65b7c8b59dee7c2b52f98	good	none	eat either 1 rook cookie, 1 queen cookie
756	Mitre Cut	chessbishop.gif	a4c9b76038c75c9562ac7031d863a3d7	good	none	eat either 1 bishop cookie, 1 queen cookie
757	Knightlife	chessknight.gif	70dad19fed205a244eeb24af489f1c17	good	none	eat either 1 knight cookie, 1 queen cookie
758	The Royal We	chessking.gif	c3f6b286c4cab341465ab4675143190d	good	nohookah	eat either 1 king cookie, 1 queen cookie
759	Discomfited	lump.gif	87613dd8cce26a5557db77ab059bf039	good	none	use 1 delicious comfit?|cargo effect Discomfited
760	Literally Insane	hoppedup.gif	014e23721238e11887e0c59d3a6598e4	neutral	none	drink 1 world's most unappetizing beverage
761	Smooth Legs	legs.gif	5c98b82deef3b04787cc6c80b6a4829a	neutral	none	# Crazyleg's razor w/ Literally Insane and Broken Dancing
762	Stubbly Legs	disease.gif	5b4c6abcc2613b0465137b1d9b80d719	neutral	none	# Jacking's mirror w/Smooth Legs
763	Hurricane Force	vortex.gif	566d93ecc4d9582d5db151fd19905bf3	bad	none	# dancing on the Kingdom
764	Broken Dancing	dance2.gif	42977729045fe7f0ea20e4bc62c1794a	neutral	none	eat 1 squirmy violent party snack
765	Clyde's Blessing	notes.gif	65e7e5329863e18944233f6b6a9a90fe	good	none	use The Legendary Beat
766	In Your Cups	dizzy.gif	e52072ec12f192559a4e63cfe38d38e1	neutral	none	# use The Whirling Wheatgrass Juice Cup in the Magic Commune
767	Cinco Elementos	rrainbow.gif	28bb9531a284151316db1be5e27370c1	good	nohookah	drink 1 Cinco Mayo Lager
768	Pwnd	chesscookie.gif	7f7d34cc8fff18ad9ee66f385d450b13	good	none	eat 1 pawn cookie
769	Gaze of the Volcano God	gaze_v.gif	1a2034d74bff222b085a88bec5219e3f	good	nohookah	# use muscle skill whilst wearing Juju Mojo Mask, and not having these buffs
770	Gaze of the Lightning God	gaze_l.gif	c84d41b52687a8893f2c4bcdfd58afb1	good	nohookah	# use mysticality skill whilst wearing Juju Mojo Mask, and not having these buffs
771	Gaze of the Trickster God	gaze_t.gif	846b5d2c960c2a6bd19ed296425fc41e	good	nohookah	# use moxie skill whilst wearing Juju Mojo Mask, and not having these buffs
772	Electrolyte Fantastic	esssoy.gif	68a114c28532a8414b93689e4c03b275	good	nohookah	use 1 essential soy
773	2 Hearts, 1 Mind	2hearts.gif	737a4d41ee4e3adabaed63420d9915ca	good	nohookah	use 1 essential cameraderie
774	Deadened Palate	bigtongue.gif	feaa31a466af38c0d5c338543b5c4b26	neutral	none	eat 1 sun-dried tofu
775	Oversaturated Palate	tongue.gif	ca7821189d31957497600f4e890e99f0	neutral	none	drink 1 soyburger juice
776	Duct Out of Water	bladder.gif	b24aec5b5c8f290e39429be935a75afc	bad	none	use 1 wet venom duct
777	Super Skill	snowflakes.gif	33c96a68d990fc0ca96af4dce8f481b0	good	none	gap skill
778	Super Structure	wallshield.gif	bc2b6a58fad7df279ccb01335cb4b713	good	none	gap structure
779	Super Vision	xrayspecs.gif	1db6a8bc75e423151c6e0817932dad99	good	none	gap vision|cargo effect Super Vision
780	Super Speed	fast.gif	593bd8b1ccbb628a02230246b4e4873d	good	none	gap speed
781	Super Accuracy	reticle.gif	8ac1abc08fb9969463ecd9a965621b46	good	none	gap accuracy
782	Burning, Man	fire.gif	f93ba9c2aba47c4e296f20823bb8d1ac	good	nohookah	summon 9
783	Pie in the Sky	pie.gif	d3fb9bf83be3023e45185af67c3ff185	good	none	eat 1 badass pie
784	Sole Soul	plexipips.gif	92275ab4fe615788255274e22f2aec8f	good	none	use 1 PlexiPips
785	Over the Ocean	waxbottle.gif	788941793e466a01a391e386a63fcbf3	good	none	use 1 Wax Flask
786	The HeyDezebound Heart	heart.gif	3e53ef02b7e5b75954a909e50e36d0dc	neutral	none	use 1 Pain Dip
787	Candied Skeleton	familiar7.gif	318102270355bde419a6da0700a12149	neutral	none	use 1 candy skeleton
788	Bone Homie	skullicon.gif	68f5db3381fc8c2ed57b23360bcd6331	good	none	use 1 Stabonic scroll
789	Juiced and Jacked	pumpkin.gif	d36138a4b9525404d0592a676794e10b	neutral	none	use 1 pumpkin juice
790	Everything Looks Yellow	eyes.gif	0bf172ccba65be4fdc4c0f908325b5c1	neutral	nohookah,noremove,nopvp	# use most yellow ray effects
791	Everything Looks Blue	eyes.gif	d726a28f52e1287c6a19a16c08f93c4b	neutral	nohookah,noremove,nopvp	# use He-Boulder's major blue ray
792	Everything Looks Red	eyes.gif	6d848baf68e1532b64bca6ab60df9144	neutral	nohookah,noremove,nopvp	# use He-Boulder's major red ray or Crimbo Shrub's red present
793	The Pleasures of the Flesh	reallytan.gif	9605e2488f42b665ff46f92b56c4506b	good	nohookah	summon 10
794	Best effect ever	asshat.gif	0240e7af422c5b43a4d4279107334d02	neutral	none	use 1 best joke ever
795	Unmotivated	angry.gif	78d9c0fb5a4346f26db6f5773db052b8	neutral	none	# Unmotivator used on you
796	Mystic Circle	crimbcookie1.gif	8e52b4076a2ab7451407c007b5a0544d	good	none	eat 1 circular CRIMBCOOKIE
797	Triangle, Man	crimbcookie3.gif	662a1f193983ba6e809c891606148880	good	none	eat 1 triangular CRIMBCOOKIE
798	Square to be Hip	crimbcookie2.gif	39c662ca50f95d1b2d405fb614d8cde4	good	none	eat 1 square CRIMBCOOKIE
799	Employee of the Month	trophy.gif	80e367f95979070de94b71f8128dda8d	good	none	# cast 1 Managerial Manipulation
800	Chocolate Reign	choco.gif	96ab9f00954ef3e3e2909b6ddd9df048	good	none	use either 1 chocolate bath ball, 1 myrrh-soaked chocolate-covered bacon bath ball|cargo effect [800]Chocolate Reign
801	Pork Power	bacon.gif	3e586cc537d2b9c894eedf29132582c3	good	none	use either 1 bacon bath ball, 1 myrrh-soaked chocolate-covered bacon bath ball|cargo effect Pork Power
802	Incensed	incense.gif	dde152be0910882c5df64c961caf2011	good	none	use either 1 incense bath ball, 1 myrrh-soaked chocolate-covered bacon bath ball|cargo effect Incensed
803	Sausage Festive	festsausage.gif	fad9f1b25fabed5a6c0e45ae97bd27f3	good	none	eat 1 festive sausage
804	Stands Alone	cheeselog.gif	8baa4c34bdc87691d5aa6bcf344c0d4f	good	none	eat 1 holiday cheese log
805	Loco Motives	motiposter.gif	a5af4ebb8dd7db582526cb51fc7fc40e	good	none	use 1 motivational poster
806	Kung Fu Fighting	kungfu.gif	c3b40896d1596565f2f489b2774dd6ec	good	none	# 1st combat whilst unarmed, with Kung Fu Hustler
807	Fast as Lightning	lightning.gif	e5da19b3764183b04d100fabe8978416	good	none	# 10th combat whilst unarmed, with Kung Fu Hustler
808	A Little Bit Frightening	scaredeyes.gif	346ada2be15421d61362feb7efe73249	good	none	# 20th combat whilst unarmed, with Kung Fu Hustler
809	Expert Timing	watch.gif	8026f881e7284dc03b962eef338210d8	good	none	# 30th combat whilst unarmed, with Kung Fu Hustler
810
811
812
813
814
815
816
817
818
819
820
821
822
823
824	So You Can Work More...	baggie.gif	d3d104d1eba82fa3f564c2967461f122	good	none	use 1 baggie of powdered sugar
825	Abominably Slippery	abomblubber.gif	11dee4b0b21e7ddeb9e427fa734fe4d6	good	none	use 1 abominable blubber|cargo effect Abominably Slippery
826
827	Wasabi With You	bigeyes.gif	b1c625c28633cef38566bca4aee55a0b	good	none	use 1 wasabi marble soda
828	Pisces in the Skyces	fish.gif	137b12bcd6da7cec342f6001b4b98958	good	none	use 1 tobiko marble soda
829	Ninja, Please	ninjamask.gif	6a3f128310cc25ded8ccf2f6408c01ee	good	none	use 1 natto marble soda
830	Muscle Unbound	strboost.gif	418d28185c7eadb867768a9d9baa02cf	good	none	shower warm
831	Thaumodynamic	raindrop.gif	df5ed605feb8ac254669bbb54b9c22f1	good	none	shower lukewarm
832	So Fresh and So Clean	ropesoap.gif	fb17f0744ede3f6e3233fa01ef0db77c	good	none	shower cool
833	Single-Eyed Vision	monocle.gif	99bb0ca0617dd99c60c0831c256f73c6	neutral	none	use 1 Atomic Comic
834	There is No Spoon	slotspoon.gif	3bcba089f2dcc1f804bcaca5ed8cf35c	neutral	none	use 1 Red Pill
835	Eso S&iacute; Que Es	bangup.gif	f44faf22cf17c8874bde20b23d9d1c52	neutral	none	eat 1 spaghetti con calaveras
836	On Pins and Needles	pins.gif	df3e73633630d0b3f3e96a910beff6ba	good	none	# someone used creepy voodoo doll
837	Aided and Abetted	bandaid.gif	231d6fb1e18a7852eb8160af1d0d1376	good	none	use 1 Pok&euml;mann band-aid
838	Wet Willied	willyweed.gif	fa0a9c3fd76b6740612e080fa638a512	good	none	use 1 willyweed
839	Taste the Inferno	fire.gif	62309480939aa3667e3c37ea6bb7dab5	neutral	none	use 1 Nuclear Blastball
840	Okee-Dokee Go!	soda.gif	55158aa5200c29f81f8667cc333995f6	good	none	use 1 Okee-Dokee soda
841	Okee-Dokee Computer	soda.gif	5b5e0c8a7ab2a1b457fb88d469485af9	good	none	use 1 Okee-Dokee soda
842	Okee-Dokee, Smokee	soda.gif	d1347fc8406edf37f59029955aed0447	good	none	use 1 Okee-Dokee soda
843	The Solution	corfluid.gif	659db3a4ad749222f61730992eeb5e6e	good	none	use 1 correction fluid
844	Army of One	aolcom.gif	a2f0e39e34884d0f3b910c9e8818772c	good	none	use 1 Ultrasoldier Serum
845	Float Like a Butterfly, Smell Like a Bee	beeicon.gif	f5abc8e8bdf72c01025050b42d657d75	neutral	none	use 1 honeypot
846	Transpondent	transponder.gif	8c2bea30385534f48965b0574a6bc51b	neutral	nohookah	use 1 transporter transponder
847	Spell Transfer Complete	binary.gif	3ecbb961508070a76a3955ca0222c4a1	good	none	# take the Blue Door using Map to Safety Shelter Ronald Prime
848	Overstimulated	binary.gif	7c1fa255561ae51a58bc8c9b4f1f8e33	good	none	# take the Buff Door using Map to Safety Shelter Ronald Prime
849	Simulation Stimulation	binary.gif	6ecbc4cf4291903b3320e7927a1be304	good	none	# take the Skanky Door using Map to Safety Shelter Ronald Prime
850	Heal Thy Nanoself	nanites.gif	e53b59808fef190b0275a0e49b054a44	good	none	use 1 Comet Drop|cargo effect Heal Thy Nanoself
851	Wintry Breath	breath.gif	d0e4a01c6f37929a35ffa91e3d2e31a1	good	none	use 1 double-ice gum
852	Stuck That Way	waxlips.gif	a8eebbab7464b806138c25cba82823f7	good	none	use 1 honey stick
853
854
855
856
857
858
859
860
861
862
863
864
865
866
867
868
869
870
871	Corrupted	corrdata.gif	9f8bf572bd7019928138526df75708ad	neutral	none	use 1 corrupted data
872
873	Timer 1	clock.gif	66e8d911f8ca794bffc73c13905aaff8	neutral	noremove,nopvp	# /timer
874	Timer 2	watch.gif	55343cf5eba4b1de0cce85bd859789a2	neutral	noremove,nopvp	# /timer
875	Timer 3	nicewatch.gif	0dd72e6554242a71e0cef9983e5abaed	neutral	noremove,nopvp	# /timer
876	Timer 4	hourglass.gif	e740ba31a0b39922636586368e42e0a5	neutral	noremove,nopvp	# /timer
877	Timer 5	watchchain.gif	f89e57a785893f0add8c3567088847d0	neutral	noremove,nopvp	# /timer
878	Timer 6	arrow_time.gif	c51acc558b20ae13ce5ff112c34133f8	neutral	noremove,nopvp	# /timer
879	Timer 7	timejuice.gif	4b280e29c80c46a6a459fda8af3b9472	neutral	noremove,nopvp	# /timer
880	Timer 8	glowwatch.gif	09738ca64561790af54bd6d799e15ef0	neutral	noremove,nopvp	# /timer
881	Timer 9	pixwatch.gif	fa165b04cc36ebb00457003bd5bef2a1	neutral	noremove,nopvp	# /timer
882	Timer 10	angry.gif	84916cbb2e5b698f2062c46463b15438	neutral	noremove,nopvp	# /timer
883
884	Beastly Flavor	beastflavor.gif	a7ddbf83786e02654337f5ee97e9844e	good	none	chew 1 beastly paste
885	Oily Flavor	sprocket.gif	1fdbb456f7aec1f73e9d936d999bc0ff	good	none	chew 1 oily paste
886	Spooky Flavor	spookyflavor.gif	a0fe541d8642b3e4cf6d16b532215b40	good	none	chew 1 ectoplasmic paste
887	Greasy Flavor	blankoutglob.gif	181b95fae78466c869735b85dfebb6a9	good	none	chew 1 greasy paste
888	Buggy Flavor	stinkbug.gif	b53548bb99ba1f524fdd32c3bc922425	good	none	chew 1 bug paste
889	Hippy Flavor	hippyflavor.gif	c20748f60b9761eeb33f104f7383b304	good	none	chew 1 hippy paste
890	Fratty Flavor	frattyflavor.gif	22cf04e489f80c7c33dd61b1db002c83	good	none	chew 1 orc paste
891	Demonic Flavor	demonflavor.gif	e3c76f82c7375637c010c5d1a9191d53	good	none	chew 1 demonic paste
892	Indescribable Flavor	confused.gif	15d187797ebb2345dceab35056e24bea	good	none	chew 1 indescribably horrible paste
893	SuperStar	star.gif	f714bcf83baff1001755e3e9398ac035	neutral	nohookah	# Gemelli's March of Testery cast on you
894	Gobliny Flavor	goblinflavor.gif	7a24a42040f804e93cbdb26a979b3539	good	none	chew 1 goblin paste
895	Piratey Flavor	pirateflavor.gif	f4ebb3ee66b5022ddbe311d726db3df0	good	none	chew 1 pirate paste
896	Chlorophyll Flavor	leafflavor.gif	536f53d8fe7c2d623b234193b2d17084	good	none	chew 1 chlorophyll paste
897	Weird Flavor	weirdflavor.gif	b2f14b52e276c963e4ef3eddc8f9025e	good	none	chew 1 strange paste
898	Crimbo Flavor	elfflavor.gif	62e5fab96466b38a6bb81cb1fd3b0365	good	none	chew 1 crimbo paste
899	Mer-kinny Flavor	merkinflavor.gif	f8e05da40c2f6f472918ceffe024e14c	good	none	chew 1 mer-kin paste
900	Slimy Flavor	sebashield.gif	aeab0af6c80763fb5c62fb286880f614	good	none	chew 1 slimy paste
901	Penguinny Flavor	bowtie.gif	8eee3464146e0826500887c8fec6df72	good	none	chew 1 penguin paste
902	Elemental Flavor	rrainbow.gif	cd3a6ee549bdf2fa1102f0e5a237bfab	good	none	chew 1 elemental paste
903	Cosmic Flavor	star.gif	2eae09c615714c24841b45d9b3c1ad59	good	none	chew 1 cosmic paste
904	Hobo Flavor	hoboflavor.gif	8262e8618272592ac1c000b556114645	good	none	chew 1 hobo paste
905	Retrograde Relaxation	wosp_fist.gif	57b39f8a69833f0120c9821d06736b49	good	none	cast 1 Miyagi Massage
906	Salamanderenity	wosp_sala.gif	a23a35d9a3b721c550ed7c1c03193054	good	none	cast 1 Salamander Kata
907	Earthen Fist	wosp_dirt.gif	80d1263744c6f408791a83b91b0bbe78	good	none	cast 1 Worldpunch
908	Fondid	stench.gif	55d107b3d813edcad0f3ee3139a36600	neutral	none	eat 1 ultrafondue
909	Bright!	light.gif	c9362079d73e490975661d3a8091baed	good	none	use 1 Bright Water|drink 1 Lumineux Limnio
910	Refined Palate	toastedbrie.gif	36d294b95c82e723a50e1e36f5e98931	neutral	none	eat 1 toasted brie
911	Hammered	clawhammer.gif	f5f9452e757073a3e6457526f89da096	good	none	drink 1 Bordeaux Marteaux
912	Some Cheese with Your Wine	goatcheese.gif	6ba0459019a5406ef246429a63712b27	good	none	drink 1 Fromage Pinotage
913	L'instinct F&eacute;lin	blackcat.gif	a77fe1b0acbf5632cd89c7eb5d65fd90	good	none	drink 1 Muschat
914	Filled with Magic	jellydonut.gif	fed0652f9e6ec16c5582f58aa827df91	good	none	eat 1 cool jelly donut|eat 1 shrapnel jelly donut|eat 1 occult jelly donut
915	Danish Cunning	danish.gif	47c11e7be40fcf1f919546e5c6b3a648	good	none	eat either 1 frozen danish, 1 smashed danish, 1 forbidden danish|cargo effect Danish Cunning
916	Feline Ferocity	blackcat.gif	3ca96974cdefb5b03afbb36fa90b26a1	good	none	eat 1 cool cat claw|eat 1 blunt cat claw|eat 1 shadowy cat claw
917	Yes, Can Haz	blackcat.gif	6e0c769e337e3d4dfc458cebbeb9fcba	good	none	eat 1 cheezburger
918	Gar-ish	lasagna.gif	a5afe11e9b9bf333b04548d0abf6e975	neutral	nohookah	use 1 potion of the field gar
919	Hammertime	clawhammer.gif	138ba5cbeccb6334a1d473710372e8d6	good	none	use 1 too legit potion
920	Purity of Spirit	waterbottle.gif	d5b8c8f6760134ce04e35f3712a27a8b	good	none	use 1 cold-filtered water
921	Cold, Dead Hands	skull.gif	e831bcae8eaf0d71ee17b3768f2d0b61	good	none	use 1 graveyard snowglobe|cargo effect Cold, Dead Hands
922	Cool, Catlike	iceberglet.gif	a7789794c964e1d0e12f497b4f7fafa6	good	none	use 1 cool cat elixir
923	The Captain's Hammer	hammer.gif	0d6082070395ae6eb237d16b2c442884	neutral	none	use 1 potion of the captain's hammer
924	X-Ray Vision	xrayspecs.gif	de845631b916ef3d079043d732803129	good	none	use 1 potion of X-ray vision
925	Litterboxing	casserole.gif	abc17955ab556a46f74d220b0c873ce8	good	none	use 1 potion of the litterbox
926	Raging Animal	3claws.gif	8283e89c2a8a2cda45de4716049d192a	good	none	use 1 potion of animal rage
927	Stickler for Promptness	clock.gif	057fa67e3304549f49bf49355ebc86c2	good	none	use 1 potion of punctual companionship
928	Bastard!	d12.gif	68ee3c6a89d6df3bfb0f71b0121b579b	good	none	use 1 d12
929	Natural 20	d20.gif	58d21100fc1eb85f0f1ee2ed818f00ab	good	none	use 1 d20
930	Natural 1	d20.gif	824353af18b95d53ee665c614bdb8c37	bad	none	use 1 d20
931	20/20 Vision	eyes.gif	96745c53cafa4b00c38d8caa491a5f1a	good	none	use 20 d20|cargo effect 20/20 Vision
932	Mistified	famspirit.gif	98c31ab5b2eb658338a7816ab2d93d44	good	none	# vamp out and rob the grave
933	Bat Attitude	bat.gif	9ffce772c60c8bf71d3eac3974d614cb	good	none	# vamp out and follow the girl
934	There Wolf	wolfmask.gif	02f23a504339a3803e97324d5af13db2	good	none	# vamp out and come up to the lab
935	Pride of the Vampire	vampirefangs.gif	1be892a67365bfd314e3a4456665cac5	good	none	# Vamp out and nearly get elected prince
936	Prince of Seaside Town	crown.gif	379b1014e45c59ddc795cac103390472	good	none	# Vamp out and get elected prince
937	Haunting Looks	famspirit.gif	c7a917e9cb59af786895110a9bdc00c1	neutral	none	use 1 ghostly body paint
938	Dead Sexy	zombhead.gif	1538dfcf845858a2b5d59b7e8eee0d86	neutral	none	use 1 necrotizing body spray
939	Vampin'	vampirefangs.gif	29e8c2f8cd929bc59b4a569a0269d66c	neutral	none	use 1 bite-me-red lipstick
940	Yiffable You	wolfmask.gif	31faf7e2b7adda23a4206bfad4499f53	neutral	none	use 1 whisker pencil
941	The Bone Us Round	brokeskull.gif	9bc403e94e6faaeef0679a9c3f23a331	neutral	none	use 1 press-on ribs
942	Booing Radly	specjelly.gif	1afa88e07e3e4a8f42447cd40d779a62	good	none	drink 1 Ecto-Cooler
943	Braaaains Over Braaaawwn	realbrain.gif	e6bdec9be9b08c45734c43e6f44c3fee	good	none	drink 1 Bartles and BRAAAINS wine cooler
944	Bloody-minded	blooddrops.gif	8ac0d76f96434d436882d11f250b0bf6	good	none	drink 1 Blood Light
945	Wolf's Bane	wolfmask.gif	9b80be4a8beb0b996f1378ac33e02134	good	none	drink 1 Silver Bullet beer
946	Sticks and Stones	bone.gif	88df6b2129f813870f4aeaedec7e0795	good	none	drink 1 Bone's Farm &quot;wine&quot;
947	Perfect Hair	mullet.gif	8594bc25c0182521ccb0a20896cceb45	good	none	use 1 drum of pomade
948	Let's Go Shopping!	dollarsign.gif	df7800d80a1647eaa35777fb09cc92fe	neutral	none	use 1 sorority brain
949	Boner Battalion	fratskull.gif	5cf87e15b3302601c8041a50c0a1b0cc	neutral	none	cast 1 Summon &quot;Boner Battalion&quot;
950	Nightstalkin'	vampteeth.gif	83a68a4e66671c6af4bb107419eb382b	good	none	use 1 Nightstalker perfume
951	You Can Taste the Darkness	darkness.gif	62076ae19b2682f33e5bdafb0c17c502	good	none	drink 1 The Cooler Out of Space
952
953	The Chains Down In The Belly-O	chainbox.gif	7c38dbc0e0d5bef8ca93d944160770b9	good	none	use 1 Rattlin' Chains
954	Lobos Fresh	lobosmints.gif	ac6b6c3e29f0c029b4619958cc718548	good	none	use 1 Lobos Mints
955	Chalk Outline	necbrowafers.gif	ece3a9a4f4b36579273cc322d1f23fa4	good	none	use 1 Necbro wafers
956	Peppermint Twisted	pep_twist.gif	30032941dd4926cf0905d5d7f683e70d	neutral	none	use 1 peppermint twist
957	Rootin' Around	licoriceroot.gif	49c7804861850f93087e5bbbf4c51054	good	none	use 1 licorice root
958	Strawberry Alarm	sberry.gif	0e800ab9bbf7154eee1578d37073bfca	good	none	use 1 strawberry supersucker
